Sample	Segment	Distance	Path
SRR27181720	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181720/MSA_PA.fa
SRR27181720	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181720/MSA_PB1.fa
SRR27181720	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181720/MSA_PB2.fa
SRR27181721	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181721/MSA_HA.fa
SRR27181721	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181721/MSA_MP.fa
SRR27181721	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181721/MSA_NA.fa
SRR27181721	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181721/MSA_NP.fa
SRR27181721	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181721/MSA_NS.fa
SRR27181721	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181721/MSA_PB1.fa
SRR27181721	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181721/MSA_PB2.fa
SRR27181722	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181722/MSA_MP.fa
SRR27181722	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181722/MSA_NA.fa
SRR27181722	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181722/MSA_NP.fa
SRR27181722	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181722/MSA_NS.fa
SRR27181722	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181722/MSA_PA.fa
SRR27181722	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181722/MSA_PB1.fa
SRR27181722	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181722/MSA_PB2.fa
SRR27181723	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181723/MSA_MP.fa
SRR27181723	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181723/MSA_NA.fa
SRR27181723	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181723/MSA_NP.fa
SRR27181723	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181723/MSA_NS.fa
SRR27181723	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181723/MSA_PB1.fa
SRR27181724	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_HA.fa
SRR27181724	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_MP.fa
SRR27181724	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_NA.fa
SRR27181724	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_NP.fa
SRR27181724	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_NS.fa
SRR27181724	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_PA.fa
SRR27181724	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_PB1.fa
SRR27181724	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181724/MSA_PB2.fa
SRR27181725	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_HA.fa
SRR27181725	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_MP.fa
SRR27181725	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_NA.fa
SRR27181725	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_NP.fa
SRR27181725	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_NS.fa
SRR27181725	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_PB1.fa
SRR27181725	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_PB2.fa
SRR27181726	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_HA.fa
SRR27181726	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_MP.fa
SRR27181726	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_NA.fa
SRR27181726	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_NP.fa
SRR27181726	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_NS.fa
SRR27181726	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_PA.fa
SRR27181726	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_PB1.fa
SRR27181726	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181726/MSA_PB2.fa
SRR27181727	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_HA.fa
SRR27181727	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_MP.fa
SRR27181727	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_NA.fa
SRR27181727	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_NP.fa
SRR27181727	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_NS.fa
SRR27181727	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_PA.fa
SRR27181727	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_PB1.fa
SRR27181727	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181727/MSA_PB2.fa
SRR27181728	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_HA.fa
SRR27181728	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_MP.fa
SRR27181728	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_NA.fa
SRR27181728	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_NP.fa
SRR27181728	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_NS.fa
SRR27181728	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_PA.fa
SRR27181728	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_PB1.fa
SRR27181728	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181728/MSA_PB2.fa
SRR27181729	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181729/MSA_HA.fa
SRR27181729	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181729/MSA_MP.fa
SRR27181729	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181729/MSA_NA.fa
SRR27181729	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181729/MSA_NP.fa
SRR27181729	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181729/MSA_NS.fa
SRR27181729	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181729/MSA_PA.fa
SRR27181729	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181729/MSA_PB2.fa
SRR27181730	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_HA.fa
SRR27181730	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_MP.fa
SRR27181730	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_NA.fa
SRR27181730	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_NP.fa
SRR27181730	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_NS.fa
SRR27181730	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_PA.fa
SRR27181730	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_PB1.fa
SRR27181730	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181730/MSA_PB2.fa
SRR27181731	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_HA.fa
SRR27181731	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_MP.fa
SRR27181731	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_NA.fa
SRR27181731	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_NP.fa
SRR27181731	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_NS.fa
SRR27181731	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_PA.fa
SRR27181731	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_PB1.fa
SRR27181731	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181731/MSA_PB2.fa
SRR27181732	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_HA.fa
SRR27181732	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_MP.fa
SRR27181732	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_NA.fa
SRR27181732	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_NP.fa
SRR27181732	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_NS.fa
SRR27181732	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_PA.fa
SRR27181732	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_PB1.fa
SRR27181732	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181732/MSA_PB2.fa
SRR27181733	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_HA.fa
SRR27181733	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_MP.fa
SRR27181733	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_NA.fa
SRR27181733	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_NP.fa
SRR27181733	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_NS.fa
SRR27181733	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_PA.fa
SRR27181733	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_PB1.fa
SRR27181733	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181733/MSA_PB2.fa
SRR27181734	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_HA.fa
SRR27181734	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_MP.fa
SRR27181734	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_NA.fa
SRR27181734	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_NP.fa
SRR27181734	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_NS.fa
SRR27181734	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_PA.fa
SRR27181734	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_PB1.fa
SRR27181734	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181734/MSA_PB2.fa
SRR27181735	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_HA.fa
SRR27181735	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_MP.fa
SRR27181735	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_NA.fa
SRR27181735	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_NP.fa
SRR27181735	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_NS.fa
SRR27181735	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_PA.fa
SRR27181735	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_PB1.fa
SRR27181735	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181735/MSA_PB2.fa
SRR27181736	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_HA.fa
SRR27181736	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_MP.fa
SRR27181736	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_NA.fa
SRR27181736	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_NP.fa
SRR27181736	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_NS.fa
SRR27181736	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_PA.fa
SRR27181736	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_PB1.fa
SRR27181736	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181736/MSA_PB2.fa
SRR27181737	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181737/MSA_MP.fa
SRR27181738	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_HA.fa
SRR27181738	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_MP.fa
SRR27181738	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_NA.fa
SRR27181738	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_NP.fa
SRR27181738	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_NS.fa
SRR27181738	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_PA.fa
SRR27181738	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_PB1.fa
SRR27181738	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181738/MSA_PB2.fa
SRR27181739	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181739/MSA_NS.fa
SRR27181740	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_HA.fa
SRR27181740	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_MP.fa
SRR27181740	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_NA.fa
SRR27181740	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_NP.fa
SRR27181740	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_NS.fa
SRR27181740	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_PA.fa
SRR27181740	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_PB1.fa
SRR27181740	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181740/MSA_PB2.fa
SRR27181741	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181741/MSA_HA.fa
SRR27181741	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181741/MSA_MP.fa
SRR27181741	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181741/MSA_NA.fa
